x_position,y_position,x_width,y_width,strength
0.49243512628793024,0.6556178272844309,0.18009115022561545,0.5198285460331498,0.0
0.5009445692039329,0.6616335175160325,0.18616712446088254,0.5194430768010756,0.0
0.5001663034346386,0.6616070426501172,0.17609879674854695,0.5165174793326396,0.0
0.4975065163294167,0.6494959810179097,0.16773425680199555,0.5119753879590327,0.0
0.497004033987136,0.6454819107320099,0.16590757302411172,0.5149118238753813,0.0
0.49831442149705973,0.6476039881260248,0.16888642491714964,0.5150927282089363,0.0
0.5032659895771326,0.6559613766392207,0.17887446164166723,0.5132626677262739,0.0
0.4959584229562821,0.6503981562903333,0.18902307909996646,0.5055424953824563,0.0
0.5029357574203471,0.6501244122691685,0.1897333846230303,0.5011347004559027,0.0
0.4986113009600501,0.6542202463529079,0.20308167369169106,0.5016256021989167,0.0
0.4930904664761365,0.6497935340765704,0.22158250254386658,0.4950548930567024,0.0
0.503033358769367,0.6554352250968255,0.20114897658854822,0.5053978131014029,0.0
0.4998163603647648,0.6601222285125333,0.1878255544793924,0.5106632404626655,0.0
0.49928473821579356,0.6616241607213419,0.19351483016933835,0.5079592512000736,0.0
0.5005164971130946,0.6569163421512859,0.1907443368881534,0.5083817674485228,0.0
0.4975930437188099,0.6609661792431691,0.20101353961209473,0.5070900948865368,0.0
0.5016184086839346,0.6598606357581012,0.20368145188919257,0.5033960190395085,0.0
0.5052384840535773,0.6532600797786648,0.18368609056785062,0.510752974453928,0.0
0.5069842161574784,0.6621035120429287,0.20680220360879698,0.5008689021286953,0.0
0.5007293246642793,0.6654172154265208,0.2151891903701036,0.5055698063205607,0.0
0.49472613300088625,0.6523929298937826,0.2271080024698834,0.48896517642154913,0.0
0.49472237114892403,0.6538663677500091,0.22614968469229893,0.4897277424951404,0.0
0.49547352183074744,0.6558609089890794,0.21111139551776786,0.5012002326157166,0.0
0.5099756094538059,0.6593339938086771,0.21307813445216076,0.5031011523514718,0.0
0.5017632107700186,0.6470993457834889,0.19261413082239062,0.500767429226915,0.0
0.49573038734349084,0.6575034799912282,0.18994994490642117,0.5092763697101595,0.0
0.4966974388649782,0.6544559403500192,0.20909855135410635,0.49692444150056025,0.0
0.49487871074216305,0.6528998353081839,0.2107223878906936,0.49398139422388604,0.0
0.5094438817213824,0.6542199445128722,0.2071353606137451,0.5016117198226366,0.0
0.5050646191629129,0.655885658218352,0.2207383563225705,0.49630252507655076,0.0
0.5033338323511968,0.6537205696071353,0.20788502886089152,0.500189696638463,0.0
0.50127019555687,0.6491250902481487,0.23059063870283406,0.4858869376366429,0.0
0.4948193274268944,0.6444956726247527,0.21744055515868946,0.48954183876676455,0.0
0.493150732778484,0.6521487560723097,0.24373349417265072,0.4855399600354343,0.0
0.4937238697253408,0.6527329242247515,0.23935159585016352,0.4858274563138406,0.0
0.5078779584035084,0.6616257830774747,0.23599657701709686,0.4919942179221336,0.0
0.49440381683660245,0.6518689868567579,0.25634592726829364,0.4810372732025298,0.0
0.4993995665073553,0.653750047331736,0.22611115979880964,0.4896480554733864,0.0
0.4938778731381384,0.6502196659095313,0.22122441729276962,0.48997064883105207,0.0
0.5072926161698404,0.6546422362202339,0.23517409631884784,0.485440996182505,0.0
0.48832202239005024,0.6524518986512469,0.24018808183834003,0.48974749974560294,0.0
0.4919809154553084,0.6435997458594773,0.2518158506527327,0.4771725271736871,0.0
0.4908699418834241,0.6428639187673388,0.2570177181204234,0.4741216926289619,0.0
0.5041592812816166,0.634995291527133,0.26547049867585426,0.4699421164918018,0.0
0.4928435087221395,0.6326608080848549,0.2825600761336596,0.46793732998279614,0.0
0.5067165724034375,0.6405831048707972,0.2500972986983917,0.47708115690242675,0.0
0.505318946521302,0.6509588587841451,0.22813648563282038,0.49145904950261593,0.0
0.49845615433988266,0.6531338560732975,0.24746056384120646,0.4828389046756949,0.0
0.49814725581766744,0.6431133407443331,0.25154954924199746,0.4762461093698774,0.0
0.492084369754675,0.6409724705214166,0.25546955789361914,0.4756155153398698,0.0
0.5033779657572133,0.6398362631191329,0.24582169561678344,0.4785051862032753,0.0
0.5089431309507128,0.6498934929742404,0.21362376828584118,0.49172544397391266,0.0
0.4988846459070848,0.6426782820860748,0.21119804823714133,0.5027471966149114,0.0
0.4844957452685618,0.6240466776923748,0.24604285837707338,0.4808036998418089,0.0
0.48390677403386234,0.6406036109599735,0.24266911688752607,0.4889482022208829,0.0
0.4963152643737361,0.630860325332544,0.23257955763157498,0.4796335939151902,0.0
0.4942694364945233,0.6310704971585892,0.25513502847344016,0.4746107337695207,0.0
0.48005486944679693,0.6240889142150196,0.2591165918399863,0.4672224308775566,0.0
0.4806334749575101,0.6151440672918365,0.2759574434799825,0.4590247609680372,0.0
0.4892021247899366,0.6184926690630866,0.2678164537697709,0.46786981674059,0.0
0.4870741253519889,0.6199045326921183,0.28591899142397315,0.46097359687950124,0.0
0.4871470246411796,0.6273389043652509,0.2657809241530056,0.47492894184998197,0.0
0.48943154851078857,0.6243430663945099,0.2770172631563979,0.46347548919347603,0.0
0.49993920694381005,0.6223588800948051,0.2730798390188185,0.46410983021847746,0.0
0.4880332826940693,0.6193771869150638,0.26485056789867384,0.46576698977806574,0.0
0.49029945763804755,0.6275242709582706,0.26495959549812587,0.4654270086037866,0.0
0.4915393322072731,0.6226386832062634,0.2603361803131972,0.4672052938906586,0.0
0.4969803651700466,0.6145156092991486,0.2648897332935577,0.46709526652851197,0.0
0.4947757307083121,0.6259519840022233,0.2545350531888318,0.4700090391574651,0.0
0.48400624174202767,0.6155267604028392,0.27161919923463734,0.4623822634024999,0.0
0.4834789174502294,0.6233952556395675,0.26023737770104,0.462560835034913,0.0
0.5051880472313278,0.6250602252760302,0.25841786130551686,0.4660453721084075,0.0
0.4930023401946389,0.6255591711308074,0.2664972659208882,0.4632140852660537,0.0
0.5043920682798737,0.6262559412426375,0.26072638489307914,0.46952130096679795,0.0
0.49581572371648824,0.6226345072914176,0.24008614382387275,0.4722780255684004,0.0
0.48954883970784724,0.6155156439510295,0.2349135249565611,0.47492959783731126,0.0
0.49196968062920793,0.6290389256787273,0.2339851125548476,0.47915950951011393,0.0
0.4802614978268076,0.625327530877163,0.22689849894640857,0.48271391499659366,0.0
0.46641842280167667,0.6362590859543088,0.2355902434794344,0.4837335048983007,0.0
0.5025006354342731,0.629425643413122,0.2326363758380062,0.4766085778971039,0.0
0.4857887256544115,0.6284412644532528,0.2540736384787203,0.47040260859967753,0.0
0.48345423685423594,0.6235479564677509,0.22345898231701666,0.4762568096963222,0.0
0.4967382397214258,0.5658557742152981,0.21115943838321596,0.4945591075248419,0.0
0.5128711015232846,0.5687855134351875,0.2664259688240498,0.4846936385728965,0.0
0.5446067450163012,0.5578157054135392,0.2631830547806904,0.4773797170247014,0.0
