"x_position","y_position","x_width","y_width","strength"
"0.498522273447507","0.5162393460125793","0.12396355397308055","0.504953174937118","0.0"
"0.49666403765296696","0.5172113925032155","0.13818567987902475","0.5058669688163957","0.0"
"0.49202114838020944","0.5441741947291769","0.1711183386720251","0.5074680177381463","0.0"
"0.4874195863666308","0.5422229320285233","0.14795013050115655","0.5051962572925994","0.0"
"0.5126295380266348","0.5447358790681954","0.14958869702564784","0.5048074278796785","0.0"
"0.5347697835643679","0.5505397642189316","0.19851926576393372","0.5013885540277994","0.0"
"0.5269263696190085","0.5683074418045828","0.2427629203217585","0.5051545244655864","0.0"
"0.5131365638741483","0.559707736176676","0.3516445527250711","0.5077035615487665","0.0"
"0.5254438938101363","0.5665657431726198","0.44544695401597245","0.5065838789540922","0.0"
"0.36408323907874324","0.5536980314833545","0.4357579250258367","0.5132394977056287","0.0"
"0.3959665263628695","0.5609458005372709","0.40571185125185977","0.5098108625810848","0.0"
"0.5066759748802687","0.5633384448594226","0.3926230113349747","0.5042483633414145","0.0"
"0.5387940868596275","0.59137814556802","0.4350536107797789","0.49915883142569256","0.0"
"0.4456158200340854","0.5836004421514095","0.4165251758805927","0.495573458513025","0.0"
"0.4221721857537163","0.5988397859636698","0.41833220431713375","0.48772526684692075","0.0"
"0.42479229179136413","0.5902591306700128","0.3853111690792731","0.4904389891622815","0.0"
"0.45085376181293435","0.6000019755026736","0.39615394724331326","0.4887557400559255","0.0"
"0.4195684381041474","0.60435075904753","0.4489093458925276","0.4729088580100079","0.0"
"0.3290614240690049","0.6142347980471372","0.4680024248566668","0.47590796389553913","0.0"
"0.3894979571207536","0.6071630484571491","0.4555271485130395","0.4713885139251219","0.0"
"0.3697677287630718","0.6149038349721493","0.4473046446560542","0.4761420825790631","0.0"
"0.31467017575600653","0.6116854782682662","0.4294545911412684","0.47689054920062185","0.0"
"0.4983630589777431","0.6039674873371085","0.507494084892831","0.48594504061681865","0.0"
"0.36588746952585144","0.5875746373761807","0.45625006506935134","0.47850979117858994","0.0"
"0.5727735992742967","0.5928440418503597","0.4377996141327474","0.48046935638552796","0.0"
"0.4533908500485383","0.5994377466631831","0.44790427224932833","0.48238882762707463","0.0"
"0.44917660296956663","0.614917776343944","0.4384964241573661","0.48200772730223235","0.0"
"0.45136449654751565","0.6169375753624304","0.4165155565931319","0.4721466354260574","0.0"
"0.4748463271203305","0.6132203684064715","0.3956314260764104","0.47530640238390115","0.0"
"0.5186498880000726","0.6156055966466237","0.397706892668726","0.470737973207269","0.0"
"0.5125157348515565","0.6211419833129409","0.4194892253017947","0.47205910599551565","0.0"
