x_position,y_position,x_width,y_width,strength
0.5298501797438322,0.5425603641192819,0.25279906213860565,0.48760950102773665,0.0
0.5180779599929501,0.5434938644585066,0.2705316330011885,0.4828210538289878,0.0
0.5195849263791693,0.5472125742625935,0.27051671711481756,0.48458078577623437,0.0
0.5182466988470389,0.5484735812678688,0.2707902017667861,0.4847127456369737,0.0
0.5189552721967219,0.5508016050237926,0.28357938910406516,0.48558590472664676,0.0
0.4951809842026182,0.5470464254732182,0.2670384992156981,0.49005344774423615,0.0
0.49875850959670587,0.5163821246482694,0.386410977239291,0.49855262598201755,0.0
0.20008602983656967,0.31918032610605107,0.557880793846,0.36224474829032755,0.0
0.13787793003558355,0.18336259231712343,0.5328000285331878,0.21633633944528857,0.265090244488018
0.11450758021432308,0.1602291467499037,0.5311177755887513,0.21206611850824766,0.3255340864507524
0.11193928688335109,0.15654299874080554,0.5587393890155351,0.21301395532527798,0.3332391114388064
0.1121130354871926,0.1559655548127245,0.569186214007348,0.21267827498080774,0.32546987718652004
0.11342942176687108,0.15327191562800038,0.5703876542906854,0.2117091378445539,0.3129228060674039
0.11475959437423229,0.15457338107590948,0.5669777250897404,0.2157385995906414,0.29785215448304275
0.11546737751447378,0.15047333855191428,0.5529164369198278,0.21316265945250873,0.285743862268378
0.11686674615309815,0.14796522428542072,0.5414353454616737,0.21580878499887768,0.2740027614562121
0.1154345164931816,0.14859476433006016,0.5411823689039871,0.21816425612194673,0.26173568308158707
0.11463379728606925,0.14920198771346213,0.5370547353516011,0.22562914759205907,0.2505634701010268
0.11480974207679037,0.15299495418891632,0.5291110554856199,0.23132663790830343,0.24046561869327973
0.11447569046262103,0.15437978885063955,0.517322172407574,0.23191450349077236,0.22960681177192904
0.11521126993216431,0.15706287978664837,0.5121856240745043,0.23856043171789568,0.21853106155746266
0.11542565356279183,0.15739586333137334,0.5070518848603719,0.24003575623973974,0.2109022852625131
0.11463303937686993,0.16311499838189905,0.49651732606405935,0.24166914644537532,0.20260175299661257
0.12874347171449893,0.16058117696199542,0.4199315985197584,0.19809614991927302,0.28001138715570756
0.11587577750158291,0.14538352512337632,0.3363832444670773,0.1992935903769877,0.3191025981820957
0.11134096386551393,0.1457171078201702,0.35072469068207623,0.20095904885191856,0.3090401855284782
0.11308195591560435,0.1464621129045832,0.3505007693090515,0.20534394062081635,0.2873056211528114
0.11613416028936932,0.14058325766570304,0.3305775368279834,0.20299779421365755,0.28537851954218996
0.11718421741233873,0.14101478184693622,0.3401621262077653,0.20508551005443093,0.2699497340021691
0.11603899859906854,0.13896958629007727,0.3207352438536069,0.2058842304357183,0.26591993041359385
0.1202002081910101,0.16044660005612973,0.36249193477872355,0.20467262174989034,0.27766273288905885
0.11412347145080258,0.1579438198461708,0.34255323117006714,0.19909558827687862,0.33842705188666866
0.1246300108629474,0.15194523666971926,0.3400808727476543,0.1987240483603269,0.3342549167764005
0.1160670725019147,0.15407248271095672,0.34013935759131536,0.19520360105574783,0.3163138171195878
0.12981461028432761,0.15337732206490554,0.3667862201813102,0.19533675550301116,0.3039470548455499
0.10958724666049433,0.15251558582782984,0.3476409078733437,0.1964338822239965,0.3099371737198174
0.12922242956061233,0.1515892649172362,0.3687848252512565,0.1972739778228659,0.28825134096665306
0.11701802191675047,0.16604485139583092,0.36182037388204125,0.2069249915134978,0.2792139113068842
0.12560863841831268,0.1745518394540438,0.36012414924461555,0.2069244642017322,0.34675107619503
0.12623752376954933,0.17576964375959342,0.3449319727130068,0.20981727934738403,0.33617267345430796
0.14971474605802304,0.16573823736519439,0.3740322030795122,0.19942918177034075,0.3250821743063347
0.1370576024151856,0.16445246756928775,0.35686918784228744,0.19700679699311202,0.32022737958145675
0.1344790798408532,0.15751421198941798,0.36615894689311285,0.19674614324056858,0.3129133420090131
0.13506466518239835,0.15830298110418214,0.39844234659588124,0.19644526625927625,0.3067932408647112
0.17225756459507752,0.14868347823422143,0.34116648359075546,0.1934558405673579,0.2996367348202028
0.32786743933346724,0.14577952312931075,0.38925879807667235,0.17972302464965034,0.3432253187954949
0.5212485224058978,0.14356432876254252,0.45280068753561337,0.17120038810886815,0.4110404167609038
0.6040800419761678,0.13306449239604917,0.33339096077345154,0.16932064853450043,0.4302437174154475
0.6181709573245343,0.129557081791773,0.40628411885845034,0.16467558007596825,0.4287200044774565
0.5963883826823064,0.14304874372143164,0.4389346604971368,0.17285301416090817,0.4005443576183106
0.5295677301136996,0.15064776579380945,0.35192991871405577,0.17451195682003343,0.3814975752490048
0.586960687847685,0.1380791871303579,0.3881582424146689,0.17202222599359687,0.3916625884839719
0.5699258876501139,0.16299165548602831,0.4080079459544508,0.1821360733458143,0.37839674133769197
0.5745814465120318,0.18402680594328785,0.40728538550612076,0.19845151264141853,0.4078621308369648
0.472998306214513,0.17851157855445834,0.4901538398839876,0.18646446222162275,0.40980313630531123
0.5412584034839668,0.17486581330390508,0.45198874096451025,0.18841494944437606,0.40092524278362685
0.5944867266201681,0.17632506761356392,0.4204120823489802,0.193861692637253,0.38562058970505525
0.6021174183940401,0.1839154545275205,0.362065100178386,0.20174329798585125,0.3810633285850264
0.5805429839060989,0.1993961554708276,0.4048400382654507,0.20668821087905165,0.35427239277112316
0.6025860494332814,0.20269171153532425,0.4553979712438196,0.20594672307047648,0.3510741441572788
0.5850811239943958,0.1913543331046351,0.41151853573764097,0.1935906241017278,0.37128518296083424
0.535281526340454,0.1889530333211654,0.4403362227686164,0.18773606336475365,0.4054204940519193
0.5126743202337452,0.18899005573294836,0.41032555057677456,0.1926821948485405,0.3966612163860354
0.4996127059680434,0.19430459769908817,0.3861265779469371,0.19364647204028068,0.4020713928353837
0.5014327677012901,0.1835774118928602,0.42737838966935826,0.18920477586157564,0.4141694491168117
